Tama Cap S : Tamamitsu Silk Fin+ x2,Tama Purple Pelt+ x3,Tamamitsune Claw x4,Yukumo Hardwood x4,###,2 泡狐竜の上錦ヒレ,3 泡狐竜の紫上毛,4 泡狐竜の爪,4 ユクモの堅木
Tama Jacket X : Fan Club Invite x1,Ioprey L. Hide+ x2,Tamamitsune Scale x5,Ioprey Purple Scale+ x3,###,1 モンハン部入部届,2 イーオスの大上皮,5 泡狐竜の鱗,3 イーオスの上紫鱗
Tama Jersey X : Fan Club Invite x1,Ioprey L. Hide+ x2,Tamamitsune Scale x5,Ioprey Purple Scale+ x3,###,1 モンハン部入部届,2 イーオスの大上皮,5 泡狐竜の鱗,3 イーオスの上紫鱗
Tama Faulds : Tamamitsune Tail x1,Tamamitsune Scale x3,Aqua Sac x3,Pale Extract x3,###,1 泡狐竜の尻尾,3 泡狐竜の鱗,3 水袋,3 アルビノエキス
Tama Faulds S : Tamamitsune Scale+ x3,Tamamitsune Tail x2,Torrent Sac x4,Pearl Hide x4,###,3 泡狐竜の上鱗,2 泡狐竜の尻尾,4 大水袋,4 真珠色の柔皮
Tama Coat : Tamamitsune Tail x1,Tamamitsune Scale x3,Aqua Sac x3,Pale Extract x3,###,1 泡狐竜の尻尾,3 泡狐竜の鱗,3 水袋,3 アルビノエキス
Tama Coat S : Tamamitsune Scale+ x3,Tamamitsune Tail x2,Torrent Sac x4,Pearl Hide x4,###,3 泡狐竜の上鱗,2 泡狐竜の尻尾,4 大水袋,4 真珠色の柔皮
Tempest Crown : Amatsu Horn x3,Amatsu Webbing x4,Amatsu Thorax x6,Wyvern Gem x3,###,3 嵐龍の角,4 嵐龍の飛膜,6 嵐龍の胸殻,3 竜玉
Tempest Helm LV1 : Tempest Proof 1 x1,T. Nargacuga BlHair x2,Nargacuga Pelt+ x5,Variant Bone x2,###,1 白疾風狩猟の証１,2 白疾風の黒毛,5 迅竜の上黒毛,2 異形の骨
Tempest Cap LV1 : Tempest Proof 1 x1,T. Nargacuga BlHair x2,Nargacuga Pelt+ x5,Variant Bone x2,###,1 白疾風狩猟の証１,2 白疾風の黒毛,5 迅竜の上黒毛,2 異形の骨
Tempest Helm LV6 : Tempest Proof 6 x1,T. Nargacuga BlHair x2,###,1 白疾風狩猟の証６,2 白疾風の黒毛
Tempest Cap LV6 : Tempest Proof 6 x1,T. Nargacuga BlHair x2,###,1 白疾風狩猟の証６,2 白疾風の黒毛
Tempest Robe : Amatsu Thorax x5,Amatsu Carapace x5,Storm Sac x2,R.Ludroth Crest+ x3,###,5 嵐龍の胸殻,5 嵐龍の堅殻,2 嵐気胞,3 高級なトサカ
Tempest Mail LV1 : Tempest Proof 1 x1,T. Nargacuga Scale x3,Nargacuga Fang+ x4,Variant Bone x2,###,1 白疾風狩猟の証１,3 白疾風の鱗,4 迅竜の鋭牙,2 異形の骨
Tempest Mail LV6 : Tempest Proof 6 x1,T. Nargacuga BlHair x2,###,1 白疾風狩猟の証６,2 白疾風の黒毛
Tempest Vest LV1 : Tempest Proof 1 x1,T. Nargacuga Scale x3,Nargacuga Fang+ x4,Variant Bone x2,###,1 白疾風狩猟の証１,3 白疾風の鱗,4 迅竜の鋭牙,2 異形の骨
Tempest Vest LV6 : Tempest Proof 6 x1,T. Nargacuga BlHair x2,###,1 白疾風狩猟の証６,2 白疾風の黒毛
Tempest Obi : Amatsu Tail x1,Amatsu Webbing x4,Amatsu Carapace x5,Brilliant Fluid x3,###,1 嵐龍の尻尾,4 嵐龍の飛膜,5 嵐龍の堅殻,3 極彩色の体液
Tempest Faulds LV1 : Tempest Proof 1 x1,T. Nargacuga BlHair x3,Narga Razor x4,Nargacuga Tail x3,###,1 白疾風狩猟の証１,3 白疾風の黒毛,4 迅竜の鋭刃翼,3 迅竜の尻尾
Tempest Faulds LV6 : Tempest Proof 6 x1,T. Nargacuga BlHair x2,###,1 白疾風狩猟の証６,2 白疾風の黒毛
Tempest Coat LV1 : Tempest Proof 1 x1,T. Nargacuga BlHair x3,Narga Razor x4,Nargacuga Tail x3,###,1 白疾風狩猟の証１,3 白疾風の黒毛,4 迅竜の鋭刃翼,3 迅竜の尻尾
Tempest Coat LV6 : Tempest Proof 6 x1,T. Nargacuga BlHair x2,###,1 白疾風狩猟の証６,2 白疾風の黒毛
Tempest Hakama : Amatsu Webbing x4,Amatsu Carapace x5,Amatsu Sharpclaw x4,Torrent Sac x5,###,4 嵐龍の飛膜,5 嵐龍の堅殻,4 嵐龍の鋭爪,5 大水袋
Tempest Greaves LV1 : Tempest Proof 1 x1,T. Nargacuga Scale x2,Narga Tailspike x6,Variant Bone x2,###,1 白疾風狩猟の証１,2 白疾風の鱗,6 迅竜の尾棘,2 異形の骨
Tempest Greaves LV6 : Tempest Proof 6 x1,T. Nargacuga BlHair x2,###,1 白疾風狩猟の証６,2 白疾風の黒毛
Tempest Leggings LV1 : Tempest Proof 1 x1,T. Nargacuga Scale x2,Narga Tailspike x6,Variant Bone x2,###,1 白疾風狩猟の証１,2 白疾風の鱗,6 迅竜の尾棘,2 異形の骨
Tempest Leggings LV6 : Tempest Proof 6 x1,T. Nargacuga BlHair x2,###,1 白疾風狩猟の証６,2 白疾風の黒毛
Tempest Sleeves : Amatsu Sharpclaw x4,Amatsu Webbing x4,Storm Sac x3,Soapy Liquid+ x2,###,4 嵐龍の鋭爪,4 嵐龍の飛膜,3 嵐気胞,2 泡立つ上滑液
Tempest Braces LV1 : Tempest Proof 1 x1,T. Nargacuga Scale x3,Narga Razor x4,Monster Keenbone x4,###,1 白疾風狩猟の証１,3 白疾風の鱗,4 迅竜の鋭刃翼,4 尖竜骨
Tempest Braces LV6 : Tempest Proof 6 x1,T. Nargacuga BlHair x2,###,1 白疾風狩猟の証６,2 白疾風の黒毛
Tempest Guards LV1 : Tempest Proof 1 x1,T. Nargacuga Scale x3,Narga Razor x4,Monster Keenbone x4,###,1 白疾風狩猟の証１,3 白疾風の鱗,4 迅竜の鋭刃翼,4 尖竜骨
Tempest Guards LV6 : Tempest Proof 6 x1,T. Nargacuga BlHair x2,###,1 白疾風狩猟の証６,2 白疾風の黒毛
Tetsucabra Faulds S : Tetsucabra Scale+ x4,Rhenoplos Carapace x3,Stoutbone x2,Might Seed x9,###,4 鬼蛙の上鱗,3 草食竜の堅殻,2 堅牢な骨,9 怪力の種
Tetsucabra Coat S : Tetsucabra Scale+ x4,Rhenoplos Carapace x3,Stoutbone x2,Might Seed x9,###,4 鬼蛙の上鱗,3 草食竜の堅殻,2 堅牢な骨,9 怪力の種
Tetsucabra Mail : Tetsucabra Scale x2,Tetsucabra Claw x1,Rhenoplos Shell x3,Carpenterbug x2,###,2 鬼蛙の鱗,1 鬼蛙の爪,3 草食竜の甲殻,2 セッチャクロアリ
Tetsucabra Mail S : Tetsucabra Scale+ x3,Tetsucabra Claw+ x2,Rhenoplos Carapace x3,Paddock Oil+ x3,###,3 鬼蛙の上鱗,2 鬼蛙の尖爪,3 草食竜の堅殻,3 カワズの殿油
Tetsucabra Vest : Tetsucabra Scale x2,Tetsucabra Claw x1,Rhenoplos Shell x3,Carpenterbug x2,###,2 鬼蛙の鱗,1 鬼蛙の爪,3 草食竜の甲殻,2 セッチャクロアリ
Tetsucabra Vest S : Tetsucabra Scale+ x3,Tetsucabra Claw+ x2,Rhenoplos Carapace x3,Paddock Oil+ x3,###,3 鬼蛙の上鱗,2 鬼蛙の尖爪,3 草食竜の堅殻,3 カワズの殿油
Tetsucabra Faulds : Tetsucabra Scale x3,Rhenoplos Scalp x2,Jumbo Bone x3,Mystery Bone x4,###,3 鬼蛙の鱗,2 草食竜の頭殻,3 大きな骨,4 なぞの骨
Tetsucabra Coat : Tetsucabra Scale x3,Rhenoplos Scalp x2,Jumbo Bone x3,Mystery Bone x4,###,3 鬼蛙の鱗,2 草食竜の頭殻,3 大きな骨,4 なぞの骨
Tetsucabra Greaves : Tetsucabra Claw x2,Tetsucabra Shell x3,Rhenoplos Shell x2,Earth Crystal x3,###,2 鬼蛙の爪,3 鬼蛙の甲殻,2 草食竜の甲殻,3 大地の結晶
Tetsucabra Greaves S : Tetsucabra Claw+ x2,Tetsucabra Carapace x3,Tetsucabra Scale+ x3,Stoutbone x2,###,2 鬼蛙の尖爪,3 鬼蛙の堅殻,3 鬼蛙の上鱗,2 堅牢な骨
Tetsucabra Leggings : Tetsucabra Claw x2,Tetsucabra Shell x3,Rhenoplos Shell x2,Earth Crystal x3,###,2 鬼蛙の爪,3 鬼蛙の甲殻,2 草食竜の甲殻,3 大地の結晶
Tetsucabra Leggings S : Tetsucabra Claw+ x2,Tetsucabra Carapace x3,Tetsucabra Scale+ x3,Stoutbone x2,###,2 鬼蛙の尖爪,3 鬼蛙の堅殻,3 鬼蛙の上鱗,2 堅牢な骨
Tetsucabra Helm : Tetsucabra Tusks x2,Dignified Skull x1,Tetsucabra Shell x2,Machalite Ore x2,###,2 鬼蛙の大牙,1 厳めしい頭骨,2 鬼蛙の甲殻,2 マカライト鉱石
Tetsucabra Cap : Tetsucabra Tusks x2,Dignified Skull x1,Tetsucabra Shell x2,Machalite Ore x2,###,2 鬼蛙の大牙,1 厳めしい頭骨,2 鬼蛙の甲殻,2 マカライト鉱石
Tetsucabra Helm S : Tetsucabra Tusks+ x2,Tetsucabra Carapace x3,Dignified Skull x2,Hercudrome x5,###,2 鬼蛙の巨大牙,3 鬼蛙の堅殻,2 厳めしい頭骨,5 ドスヘラクレス
Tetsucabra Cap S : Tetsucabra Tusks+ x2,Tetsucabra Carapace x3,Dignified Skull x2,Hercudrome x5,###,2 鬼蛙の巨大牙,3 鬼蛙の堅殻,2 厳めしい頭骨,5 ドスヘラクレス
Tetsucabra Braces : Tetsucabra Claw x1,Tetsucabra Shell x2,Tetsucabra Scale x2,Paddock Oil x2,###,1 鬼蛙の爪,2 鬼蛙の甲殻,2 鬼蛙の鱗,2 カワズの油
Tetsucabra Braces S : Tetsucabra Claw+ x2,Tetsucabra Carapace x4,Tetsucabra Scale+ x2,Hercudrome x5,###,2 鬼蛙の尖爪,4 鬼蛙の堅殻,2 鬼蛙の上鱗,5 ドスヘラクレス
Tetsucabra Guards : Tetsucabra Claw x1,Tetsucabra Shell x2,Tetsucabra Scale x2,Paddock Oil x2,###,1 鬼蛙の爪,2 鬼蛙の甲殻,2 鬼蛙の鱗,2 カワズの油
Tetsucabra Guards S : Tetsucabra Claw+ x2,Tetsucabra Carapace x4,Tetsucabra Scale+ x2,Hercudrome x5,###,2 鬼蛙の尖爪,4 鬼蛙の堅殻,2 鬼蛙の上鱗,5 ドスヘラクレス
Three Flower Girdle : Yukumo Ticket x2,Footbath Ticket x1,Accolade G x2,Pure ElderDrgnBlood x1,###,2 ユクモチケット,1 足湯チケット,2 希望の証Ｇ,1 古龍の浄血
Three Flower Pleats : Yukumo Ticket x2,Footbath Ticket x1,Accolade G x2,Pure ElderDrgnBlood x1,###,2 ユクモチケット,1 足湯チケット,2 希望の証Ｇ,1 古龍の浄血
Three Flower Helm : Yukumo Ticket x2,Footbath Ticket x1,Accolade G x2,Pure ElderDrgnBlood x1,###,2 ユクモチケット,1 足湯チケット,2 希望の証Ｇ,1 古龍の浄血
Three Flower Plate : Yukumo Ticket x2,Footbath Ticket x1,Accolade G x2,Pure ElderDrgnBlood x1,###,2 ユクモチケット,1 足湯チケット,2 希望の証Ｇ,1 古龍の浄血
Three Flower Braces : Yukumo Ticket x2,Footbath Ticket x1,Accolade G x2,Pure ElderDrgnBlood x1,###,2 ユクモチケット,1 足湯チケット,2 希望の証Ｇ,1 古龍の浄血
Tigrex Mail R : Feroc. Tigrex Scale x1,Tigrex Scale+ x5,Tigrex Claw+ x6,????? x8,###,1 獰猛化轟竜鱗,5 轟竜の上鱗,6 轟竜の尖爪,8 轟竜素材(pts)
Tigrex Vest R : Feroc. Tigrex Scale x1,Tigrex Scale+ x5,Tigrex Claw+ x6,????? x8,###,1 獰猛化轟竜鱗,5 轟竜の上鱗,6 轟竜の尖爪,8 轟竜素材(pts)
Tigrex Braces R : Feroc. Tigrex Scale x1,Tigrex Carapace x5,Ferocious Claw+ x1,Tigrex Materials x8,###,1 獰猛化轟竜鱗,5 轟竜の堅殻,1 獰猛な尖爪,8 轟竜素材
Tigrex Guards R : Feroc. Tigrex Scale x1,Tigrex Carapace x5,Ferocious Claw+ x1,Tigrex Materials x8,###,1 獰猛化轟竜鱗,5 轟竜の堅殻,1 獰猛な尖爪,8 轟竜素材
Tigrex Helm R : Feroc. Tigrex Scale x1,Tigrex Carapace x5,Ferocious Fang+ x1,????? x8,###,1 獰猛化轟竜鱗,5 轟竜の堅殻,1 獰猛な鋭牙,8 轟竜素材(pts)
Tigrex Cap R : Feroc. Tigrex Scale x1,Tigrex Carapace x5,Ferocious Fang+ x1,????? x8,###,1 獰猛化轟竜鱗,5 轟竜の堅殻,1 獰猛な鋭牙,8 轟竜素材(pts)
Tigrex Greaves : Tigrex Scale x4,Tigrex Claw x5,Tigrex Shell x3,Dragonite Ore x2,###,4 轟竜の鱗,5 轟竜の爪,3 轟竜の甲殻,2 ドラグライト鉱石
Tigrex Greaves S : Tigrex Scale+ x4,Tigrex Claw+ x2,Tigrex Shell x4,Fucium Ore x4,###,4 轟竜の上鱗,2 轟竜の尖爪,4 轟竜の甲殻,4 ユニオン鉱石
Tigrex Greaves R : Feroc. Tigrex Scale x1,Tigrex Carapace x5,Tigrex Fang+ x6,????? x8,###,1 獰猛化轟竜鱗,5 轟竜の堅殻,6 轟竜の鋭牙,8 轟竜素材(pts)
Tigrex Leggings : Tigrex Scale x4,Tigrex Claw x5,Tigrex Shell x3,Dragonite Ore x2,###,4 轟竜の鱗,5 轟竜の爪,3 轟竜の甲殻,2 ドラグライト鉱石
Tigrex Leggings S : Tigrex Scale+ x4,Tigrex Claw+ x2,Tigrex Shell x4,Fucium Ore x4,###,4 轟竜の上鱗,2 轟竜の尖爪,4 轟竜の甲殻,4 ユニオン鉱石
Tigrex Leggings R : Feroc. Tigrex Scale x1,Tigrex Carapace x5,Tigrex Fang+ x6,????? x8,###,1 獰猛化轟竜鱗,5 轟竜の堅殻,6 轟竜の鋭牙,8 轟竜素材(pts)
Tigrex Braces : Tigrex Fang x4,Tigrex Scale x3,Tigrex Claw x4,Machalite Ore x5,###,4 轟竜の牙,3 轟竜の鱗,4 轟竜の爪,5 マカライト鉱石
Tigrex Braces S : Tigrex Fang+ x2,Tigrex Scale+ x4,Tigrex Claw x4,Carbalite Ore x5,###,2 轟竜の鋭牙,4 轟竜の上鱗,4 轟竜の爪,5 カブレライト鉱石
Tigrex Guards : Tigrex Fang x4,Tigrex Scale x3,Tigrex Claw x4,Machalite Ore x5,###,4 轟竜の牙,3 轟竜の鱗,4 轟竜の爪,5 マカライト鉱石
Tigrex Guards S : Tigrex Fang+ x2,Tigrex Scale+ x4,Tigrex Claw x4,Carbalite Ore x5,###,2 轟竜の鋭牙,4 轟竜の上鱗,4 轟竜の爪,5 カブレライト鉱石
Tigrex Helm : Tigrex Fang x4,Tigrex Scale x3,Tigrex Shell x2,Immature Sponge x5,###,4 轟竜の牙,3 轟竜の鱗,2 轟竜の甲殻,5 未熟な海綿質
Tigrex Cap : Tigrex Fang x4,Tigrex Scale x3,Tigrex Shell x2,Immature Sponge x5,###,4 轟竜の牙,3 轟竜の鱗,2 轟竜の甲殻,5 未熟な海綿質
Tigrex Helm S : Tigrex Fang+ x3,Tigrex Carapace x3,Tigrex Scale x5,Rare Scarab x5,###,3 轟竜の鋭牙,3 轟竜の堅殻,5 轟竜の鱗,5 マレコガネ
Tigrex Cap S : Tigrex Fang+ x3,Tigrex Carapace x3,Tigrex Scale x5,Rare Scarab x5,###,3 轟竜の鋭牙,3 轟竜の堅殻,5 轟竜の鱗,5 マレコガネ
Tigrex Mail : Tigrex Claw x5,Tigrex Shell x3,Tigrex Tail x1,Hydro Hide x6,###,5 轟竜の爪,3 轟竜の甲殻,1 轟竜の尻尾,6 水生獣の皮
Tigrex Mail S : Tigrex Claw+ x3,Tigrex Carapace x4,Tigrex Tail x1,Hydro Hide+ x6,###,3 轟竜の尖爪,4 轟竜の堅殻,1 轟竜の尻尾,6 水生獣の上皮
Tigrex Vest : Tigrex Claw x5,Tigrex Shell x3,Tigrex Tail x1,Hydro Hide x6,###,5 轟竜の爪,3 轟竜の甲殻,1 轟竜の尻尾,6 水生獣の皮
Tigrex Vest S : Tigrex Claw+ x3,Tigrex Carapace x4,Tigrex Tail x1,Hydro Hide+ x6,###,3 轟竜の尖爪,4 轟竜の堅殻,1 轟竜の尻尾,6 水生獣の上皮
Tigrex Faulds : Tigrex Shell x4,Tigrex Scale x4,Monster Bone+ x2,Killer Beetle x2,###,4 轟竜の甲殻,4 轟竜の鱗,2 上竜骨,2 キラビートル
Tigrex Faulds S : Tigrex Carapace x4,Tigrex Scale+ x3,Monster Hardbone x3,Hercudrome x5,###,4 轟竜の堅殻,3 轟竜の上鱗,3 堅竜骨,5 ドスヘラクレス
Tigrex Faulds R : Feroc. Tigrex Scale x1,Tigrex Scale+ x5,Tigrex Carapace x6,????? x8,###,1 獰猛化轟竜鱗,5 轟竜の上鱗,6 轟竜の堅殻,8 轟竜素材(pts)
Tigrex Coat : Tigrex Shell x4,Tigrex Scale x4,Monster Bone+ x2,Killer Beetle x2,###,4 轟竜の甲殻,4 轟竜の鱗,2 上竜骨,2 キラビートル
Tigrex Coat S : Tigrex Carapace x4,Tigrex Scale+ x3,Monster Hardbone x3,Hercudrome x5,###,4 轟竜の堅殻,3 轟竜の上鱗,3 堅竜骨,5 ドスヘラクレス
Tigrex Coat R : Feroc. Tigrex Scale x1,Tigrex Scale+ x5,Tigrex Carapace x6,????? x8,###,1 獰猛化轟竜鱗,5 轟竜の上鱗,6 轟竜の堅殻,8 轟竜素材(pts)
Toxic Helm LV1 : Toxic Proof 1 x1,T. Rathian Scale x3,Rathian Spike x3,Monster Bone L x4,###,1 紫毒姫狩猟の証１,3 紫毒姫の鱗,3 雌火竜の棘,4 竜骨【大】
Toxic Cap LV1 : Toxic Proof 1 x1,T. Rathian Scale x3,Rathian Spike x3,Monster Bone L x4,###,1 紫毒姫狩猟の証１,3 紫毒姫の鱗,3 雌火竜の棘,4 竜骨【大】
Toxic Helm LV6 : Toxic Proof 6 x1,T. Rathian Shell x2,###,1 紫毒姫狩猟の証６,2 紫毒姫の甲殻
Toxic Cap LV6 : Toxic Proof 6 x1,T. Rathian Shell x2,###,1 紫毒姫狩猟の証６,2 紫毒姫の甲殻
Toxic Mail LV1 : Toxic Proof 1 x1,T. Rathian Scale x3,Rathian Shell x5,Variant Bone x2,###,1 紫毒姫狩猟の証１,3 紫毒姫の鱗,5 雌火竜の甲殻,2 異形の骨
Toxic Mail LV6 : Toxic Proof 6 x1,T. Rathian Shell x2,###,1 紫毒姫狩猟の証６,2 紫毒姫の甲殻
Toxic Vest LV1 : Toxic Proof 1 x1,T. Rathian Scale x3,Rathian Shell x5,Variant Bone x2,###,1 紫毒姫狩猟の証１,3 紫毒姫の鱗,5 雌火竜の甲殻,2 異形の骨
Toxic Vest LV6 : Toxic Proof 6 x1,T. Rathian Shell x2,###,1 紫毒姫狩猟の証６,2 紫毒姫の甲殻
Toxic Faulds LV1 : Toxic Proof 1 x1,T. Rathian Scale x2,Rathian Webbing x4,Variant Bone x2,###,1 紫毒姫狩猟の証１,2 紫毒姫の鱗,4 雌火竜の翼膜,2 異形の骨
Toxic Faulds LV6 : Toxic Proof 6 x1,T. Rathian Shell x2,###,1 紫毒姫狩猟の証６,2 紫毒姫の甲殻
Toxic Coat LV1 : Toxic Proof 1 x1,T. Rathian Scale x2,Rathian Webbing x4,Variant Bone x2,###,1 紫毒姫狩猟の証１,2 紫毒姫の鱗,4 雌火竜の翼膜,2 異形の骨
Toxic Coat LV6 : Toxic Proof 6 x1,T. Rathian Shell x2,###,1 紫毒姫狩猟の証６,2 紫毒姫の甲殻
Toxic Greaves LV1 : Toxic Proof 1 x1,T. Rathian Shell x3,Rathian Scale x6,Variant Bone x2,###,1 紫毒姫狩猟の証１,3 紫毒姫の甲殻,6 雌火竜の鱗,2 異形の骨
Toxic Greaves LV6 : Toxic Proof 6 x1,T. Rathian Shell x2,###,1 紫毒姫狩猟の証６,2 紫毒姫の甲殻
Toxic Leggings LV1 : Toxic Proof 1 x1,T. Rathian Shell x3,Rathian Scale x6,Variant Bone x2,###,1 紫毒姫狩猟の証１,3 紫毒姫の甲殻,6 雌火竜の鱗,2 異形の骨
Toxic Leggings LV6 : Toxic Proof 6 x1,T. Rathian Shell x2,###,1 紫毒姫狩猟の証６,2 紫毒姫の甲殻
Toxic Braces LV1 : Toxic Proof 1 x1,T. Rathian Shell x3,Rath Wingtalon x6,Flame Sac x5,###,1 紫毒姫狩猟の証１,3 紫毒姫の甲殻,6 火竜の翼爪,5 火炎袋
Toxic Braces LV6 : Toxic Proof 6 x1,T. Rathian Shell x2,###,1 紫毒姫狩猟の証６,2 紫毒姫の甲殻
Toxic Guards LV1 : Toxic Proof 1 x1,T. Rathian Shell x3,Rath Wingtalon x6,Flame Sac x5,###,1 紫毒姫狩猟の証１,3 紫毒姫の甲殻,6 火竜の翼爪,5 火炎袋
Toxic Guards LV6 : Toxic Proof 6 x1,T. Rathian Shell x2,###,1 紫毒姫狩猟の証６,2 紫毒姫の甲殻
Ukanlos Mask : Ukanlos Shoveljaw x2,Ukanlos Underscale x4,Ukanlos Carapace x4,Wyvern Gem x2,###,2 崩竜の削顎,4 崩竜の腹鱗,4 崩竜の堅殻,2 竜玉
Ukanlos Fangs : Ukanlos Shoveljaw x2,Ukanlos Underscale x4,Ukanlos Carapace x4,Wyvern Gem x2,###,2 崩竜の削顎,4 崩竜の腹鱗,4 崩竜の堅殻,2 竜玉
Ukanlos Aegis : Ukanlos Fin+ x4,Ukanlos Shoveljaw x2,Ukanlos Carapace x4,Large Snowblock x4,###,4 崩竜の上ヒレ,2 崩竜の削顎,4 崩竜の堅殻,4 雪甲大塊
Ukanlos Plate : Ukanlos Fin+ x4,Ukanlos Shoveljaw x2,Ukanlos Carapace x4,Large Snowblock x4,###,4 崩竜の上ヒレ,2 崩竜の削顎,4 崩竜の堅殻,4 雪甲大塊
Ukanlos Cincture : Ukanlos Carapace x4,Ukanlos Digger x3,Ukanlos Fin+ x2,Freezer Sac x5,###,4 崩竜の堅殻,3 崩竜の穿爪,2 崩竜の上ヒレ,5 凍結袋
Ukanlos Sash : Ukanlos Carapace x4,Ukanlos Digger x3,Ukanlos Fin+ x2,Freezer Sac x5,###,4 崩竜の堅殻,3 崩竜の穿爪,2 崩竜の上ヒレ,5 凍結袋
Ukanlos Hessian : Ukanlos Digger x2,Ukanlos Fin+ x4,Ukanlos Underscale x3,Pearl Hide x5,###,2 崩竜の穿爪,4 崩竜の上ヒレ,3 崩竜の腹鱗,5 真珠色の柔皮
Ukanlos Boots : Ukanlos Digger x2,Ukanlos Fin+ x4,Ukanlos Underscale x3,Pearl Hide x5,###,2 崩竜の穿爪,4 崩竜の上ヒレ,3 崩竜の腹鱗,5 真珠色の柔皮
Ukanlos Claws : Ukanlos Underscale x2,Ukanlos Digger x4,Ukanlos Tail x1,Lagombi Frozenclaw x6,###,2 崩竜の腹鱗,4 崩竜の穿爪,1 崩竜の尻尾,6 白兎獣の凍爪
Ukanlos Gauntlets : Ukanlos Underscale x2,Ukanlos Digger x4,Ukanlos Tail x1,Lagombi Frozenclaw x6,###,2 崩竜の腹鱗,4 崩竜の穿爪,1 崩竜の尻尾,6 白兎獣の凍爪
Umi Ocean Headdress : Kokoto Ticket x1,Trade Ticket x1,Pearl Hide x4,Dignified Skull x2,###,1 ココットチケット,1 交易チケット,4 真珠色の柔皮,2 厳めしい頭骨
Umi Ocean Hakama : Kokoto Ticket x1,Trade Ticket x1,Spongy Hide+ x4,Nargacuga Blackfur x4,###,1 ココットチケット,1 交易チケット,4 海綿質の上皮,4 迅竜の黒毛
Umi Ocean Sleeves : Kokoto Ticket x1,Trade Ticket x1,Najarala Hide+ x3,Dinovaldo Shell x4,###,1 ココットチケット,1 交易チケット,3 絞蛇竜の上皮,4 斬竜の甲殻
Umi Ocean Jacket : Kokoto Ticket x1,Trade Ticket x1,Zamtrios Hide+ x3,Tamamitsu Silk Fin x3,###,1 ココットチケット,1 交易チケット,3 化け鮫の上皮,3 泡狐竜の錦ヒレ
Uragaan Braces : Uragaan Scale x3,Uragaan Jaw x1,Lava Nugget x3,Firestone x1,###,3 爆鎚竜の鱗,1 爆鎚竜の顎,3 溶岩塊,1 紅蓮石
Uragaan Braces S : Uragaan Scale+ x5,Uragaan Scute x5,Monster Keenbone x3,Fucium Ore x3,###,5 爆鎚竜の上鱗,5 爆鎚竜の耐熱殻,3 尖竜骨,3 ユニオン鉱石
Uragaan Guards : Uragaan Scale x3,Uragaan Jaw x1,Lava Nugget x3,Firestone x1,###,3 爆鎚竜の鱗,1 爆鎚竜の顎,3 溶岩塊,1 紅蓮石
Uragaan Guards S : Uragaan Scale+ x5,Uragaan Scute x5,Monster Keenbone x3,Fucium Ore x3,###,5 爆鎚竜の上鱗,5 爆鎚竜の耐熱殻,3 尖竜骨,3 ユニオン鉱石
Uragaan Faulds : Uragaan Scute x2,Uragaan Scale x3,Monster Bone+ x2,Volvidon Shell x3,###,2 爆鎚竜の耐熱殻,3 爆鎚竜の鱗,2 上竜骨,3 赤甲獣の甲殻
Uragaan Faulds S : Uragaan Scale+ x6,Uragaan Scute x4,Uragaan Shell x4,Volvidon Carapace x3,###,6 爆鎚竜の上鱗,4 爆鎚竜の耐熱殻,4 爆鎚竜の甲殻,3 赤甲獣の堅殻
Uragaan Coat : Uragaan Scute x2,Uragaan Scale x3,Monster Bone+ x2,Volvidon Shell x3,###,2 爆鎚竜の耐熱殻,3 爆鎚竜の鱗,2 上竜骨,3 赤甲獣の甲殻
Uragaan Coat S : Uragaan Scale+ x6,Uragaan Scute x4,Uragaan Shell x4,Volvidon Carapace x3,###,6 爆鎚竜の上鱗,4 爆鎚竜の耐熱殻,4 爆鎚竜の甲殻,3 赤甲獣の堅殻
Uragaan Greaves : Uragaan Shell x4,Uragaan Scale x4,Lava Nugget x3,Volvi Rickrack x3,###,4 爆鎚竜の甲殻,4 爆鎚竜の鱗,3 溶岩塊,3 赤甲獣の蛇腹甲
Uragaan Greaves S : Uragaan Carapace x5,Uragaan Scale+ x6,Lava Nugget x6,Volvi Rickrack x2,###,5 爆鎚竜の堅殻,6 爆鎚竜の上鱗,6 溶岩塊,2 赤甲獣の蛇腹甲
Uragaan Leggings : Uragaan Shell x4,Uragaan Scale x4,Lava Nugget x3,Volvi Rickrack x3,###,4 爆鎚竜の甲殻,4 爆鎚竜の鱗,3 溶岩塊,3 赤甲獣の蛇腹甲
Uragaan Leggings S : Uragaan Carapace x5,Uragaan Scale+ x6,Lava Nugget x6,Volvi Rickrack x2,###,5 爆鎚竜の堅殻,6 爆鎚竜の上鱗,6 溶岩塊,2 赤甲獣の蛇腹甲
Uragaan Helm : Uragaan Shell x3,Uragaan Scale x4,Uragaan Scute x3,Dragonite Ore x3,###,3 爆鎚竜の甲殻,4 爆鎚竜の鱗,3 爆鎚竜の耐熱殻,3 ドラグライト鉱石
Uragaan Cap : Uragaan Shell x3,Uragaan Scale x4,Uragaan Scute x3,Dragonite Ore x3,###,3 爆鎚竜の甲殻,4 爆鎚竜の鱗,3 爆鎚竜の耐熱殻,3 ドラグライト鉱石
Uragaan Helm S : Uragaan Carapace x4,Uragaan Scale+ x5,Lava Nugget x3,Volvidon Carapace x3,###,4 爆鎚竜の堅殻,5 爆鎚竜の上鱗,3 溶岩塊,3 赤甲獣の堅殻
