Tetsucabra Vest X : Tetsucabra Shard x3,Tetsucabra Hardclaw x2,Rhenoplos Bone x3,Paddock Cream x3, : 3 鬼蛙の厚鱗,2 鬼蛙の剛爪,3 草食竜の重骨,3 カワズの大殿油
Tetsucabra Coat X : Tetsucabra Shard x4,Rhenoplos Bone x3,Massive Bone x2,Might Seed x9, : 4 鬼蛙の厚鱗,3 草食竜の重骨,2 重厚な骨,9 怪力の種
Tetsucabra Leggings X : Tetsucabra Hardclaw x2,Tetsucabra Cortex x3,Tetsucabra Shard x3,Massive Bone x2, : 2 鬼蛙の剛爪,3 鬼蛙の重殻,3 鬼蛙の厚鱗,2 重厚な骨
Tetsucabra Guards X : Tetsucabra Hardclaw x2,Tetsucabra Cortex x4,Tetsucabra Shard x2,Emperor Hopper x5, : 2 鬼蛙の剛爪,4 鬼蛙の重殻,2 鬼蛙の厚鱗,5 皇帝バッタ
Tetsucabra Cap S : Tetsucabra Tusks+ x2,Tetsucabra Carapace x3,Dignified Skull x2,Hercudrome x5, : 2 鬼蛙の巨大牙,3 鬼蛙の堅殻,2 厳めしい頭骨,5 ドスヘラクレス
Tetsucabra Vest S : Tetsucabra Scale+ x3,Tetsucabra Claw+ x2,Rhenoplos Carapace x3,Paddock Oil+ x3, : 3 鬼蛙の上鱗,2 鬼蛙の尖爪,3 草食竜の堅殻,3 カワズの殿油
Tetsucabra Coat S : Tetsucabra Scale+ x4,Rhenoplos Carapace x3,Stoutbone x2,Might Seed x9, : 4 鬼蛙の上鱗,3 草食竜の堅殻,2 堅牢な骨,9 怪力の種
Tetsucabra Leggings S : Tetsucabra Claw+ x2,Tetsucabra Carapace x3,Tetsucabra Scale+ x3,Stoutbone x2, : 2 鬼蛙の尖爪,3 鬼蛙の堅殻,3 鬼蛙の上鱗,2 堅牢な骨
Tetsucabra Guards S : Tetsucabra Claw+ x2,Tetsucabra Carapace x4,Tetsucabra Scale+ x2,Hercudrome x5, : 2 鬼蛙の尖爪,4 鬼蛙の堅殻,2 鬼蛙の上鱗,5 ドスヘラクレス
Tetsucabra Helm : Tetsucabra Tusks x2,Dignified Skull x1,Tetsucabra Shell x2,Machalite Ore x2, : 2 鬼蛙の大牙,1 厳めしい頭骨,2 鬼蛙の甲殻,2 マカライト鉱石
Tetsucabra Mail : Tetsucabra Scale x2,Tetsucabra Claw x1,Rhenoplos Shell x3,Glueglopper x2, : 2 鬼蛙の鱗,1 鬼蛙の爪,3 草食竜の甲殻,2 のりこねバッタ
Tetsucabra Faulds : Tetsucabra Scale x3,Rhenoplos Scalp x2,Jumbo Bone x3,Mystery Bone x4, : 3 鬼蛙の鱗,2 草食竜の頭殻,3 大きな骨,4 なぞの骨
Tetsucabra Greaves : Tetsucabra Claw x2,Tetsucabra Shell x3,Rhenoplos Shell x2,Earth Crystal x3, : 2 鬼蛙の爪,3 鬼蛙の甲殻,2 草食竜の甲殻,3 大地の結晶
Tetsucabra Vambraces : Tetsucabra Claw x1,Tetsucabra Shell x2,Tetsucabra Scale x2,Paddock Oil x2, : 1 鬼蛙の爪,2 鬼蛙の甲殻,2 鬼蛙の鱗,2 カワズの油
Tetsucabra Cap : Tetsucabra Tusks x2,Dignified Skull x1,Tetsucabra Shell x2,Machalite Ore x2, : 2 鬼蛙の大牙,1 厳めしい頭骨,2 鬼蛙の甲殻,2 マカライト鉱石
Tetsucabra Vest : Tetsucabra Scale x2,Tetsucabra Claw x1,Rhenoplos Shell x3,Glueglopper x2, : 2 鬼蛙の鱗,1 鬼蛙の爪,3 草食竜の甲殻,2 のりこねバッタ
Tetsucabra Coat : Tetsucabra Scale x3,Rhenoplos Scalp x2,Jumbo Bone x3,Mystery Bone x4, : 3 鬼蛙の鱗,2 草食竜の頭殻,3 大きな骨,4 なぞの骨
Tetsucabra Leggings : Tetsucabra Claw x2,Tetsucabra Shell x3,Rhenoplos Shell x2,Earth Crystal x3, : 2 鬼蛙の爪,3 鬼蛙の甲殻,2 草食竜の甲殻,3 大地の結晶
Tetsucabra Guards : Tetsucabra Claw x1,Tetsucabra Shell x2,Tetsucabra Scale x2,Paddock Oil x2, : 1 鬼蛙の爪,2 鬼蛙の甲殻,2 鬼蛙の鱗,2 カワズの油
Tigrex Helm Z : B.Tigrex Hardfang x3,Tigrex Mantle x1,Tigrex Maw x2,Gravios Cortex x1, : 3 黒轟竜の重牙,1 轟竜の天鱗,2 轟竜のアギト,1 鎧竜の重殻
Tigrex Mail Z : B.Tigrex Hardclaw x5,B.Tigrex Cortex x4,B.Tigrex Hardfang x2,Allfire Stone x3, : 5 黒轟竜の剛爪,4 黒轟竜の重殻,2 黒轟竜の重牙,3 真紅蓮石
Tigrex Tassets Z : B.Tigrex Cortex x4,B.Tigrex Shard x6,Lrg Wyvern Gem x1,Ioprey Piel x8, : 4 黒轟竜の重殻,6 黒轟竜の厚鱗,1 大竜玉,8 イーオスの厚皮
Tigrex Greaves Z : B.Tigrex Shard x5,B.Tigrex Hardclaw x5,B.Tigrex Cortex x3,Tetsucabra Cortex x2, : 5 黒轟竜の厚鱗,5 黒轟竜の剛爪,3 黒轟竜の重殻,2 鬼蛙の重殻
Tigrex Vambraces Z : B.Tigrex Hardfang x3,B.Tigrex Shard x5,Monster Slogbone x3,Avian Stoutbone x10, : 3 黒轟竜の重牙,5 黒轟竜の厚鱗,3 重竜骨,10 堅牢な鳥竜骨
Tigrex Helm X : Tigrex Shard x2,Tigrex Hardfang x2,Lrg Wyvern Gem x1,Meaty Piel x4, : 2 轟竜の厚鱗,2 轟竜の重牙,1 大竜玉,4 肉厚な厚皮
Tigrex Mail X : Tigrex Hardclaw x4,Tigrex Cortex x6,Tigrex Hardfang x2, : 4 轟竜の剛爪,6 轟竜の重殻,2 轟竜の重牙
Tigrex Tassets X : Tigrex Cortex x6,Tigrex Shard x5,Tigrex Mantle x1,Meaty Piel x3, : 6 轟竜の重殻,5 轟竜の厚鱗,1 轟竜の天鱗,3 肉厚な厚皮
Tigrex Greaves X : Tigrex Shard x6,Tigrex Hardclaw x4,Tigrex Cortex x2,Konchu Cortex x4, : 6 轟竜の厚鱗,4 轟竜の剛爪,2 轟竜の重殻,4 盾虫の重殻
Tigrex Vambraces X : Tigrex Hardfang x3,Tigrex Shard x6,Monster Slogbone x2,Tough Bird Wyv Hide x5, : 3 轟竜の重牙,6 轟竜の厚鱗,2 重竜骨,5 強靭な鳥竜皮
Tigrex Helm U : B.Tigrex Fang+ x3,Tigrex Maw x1,Tigrex Scalp x2,Gravios Carapace x1, : 3 黒轟竜の鋭牙,1 轟竜のアギト,2 轟竜の頭殻,1 鎧竜の堅殻
Tigrex Mail U : B.Tigrex Claw+ x5,B.Tigrex Carapace x4,B.Tigrex Fang+ x2,Firecell Stone x3, : 5 黒轟竜の尖爪,4 黒轟竜の堅殻,2 黒轟竜の鋭牙,3 獄炎石
Tigrex Tassets U : B.Tigrex Carapace x4,B.Tigrex Scale+ x6,Wyvern Gem x1,Ioprey Scale x8, : 4 黒轟竜の堅殻,6 黒轟竜の上鱗,1 竜玉,8 イーオスの鱗
Tigrex Greaves U : B.Tigrex Scale+ x5,B.Tigrex Claw+ x5,B.Tigrex Carapace x3,Tetsucabra Carapace x2, : 5 黒轟竜の上鱗,5 黒轟竜の尖爪,3 黒轟竜の堅殻,2 鬼蛙の堅殻
Tigrex Vambraces U : B.Tigrex Fang+ x3,B.Tigrex Scale+ x5,Monster Hardbone x3,Ioprey Scale+ x10, : 3 黒轟竜の鋭牙,5 黒轟竜の上鱗,3 堅竜骨,10 イーオスの上鱗
Tigrex Helm S : Tigrex Maw x1,Tigrex Fang+ x2,Tigrex Scale x5,Meaty Hide+ x4, : 1 轟竜のアギト,2 轟竜の鋭牙,5 轟竜の鱗,4 肉厚な上皮
Tigrex Mail S : Tigrex Claw+ x4,Tigrex Carapace x6,Tigrex Scalp x1, : 4 轟竜の尖爪,6 轟竜の堅殻,1 轟竜の頭殻
Tigrex Tassets S : Tigrex Carapace x6,Tigrex Scale+ x5,Wyvern Gem x1,Meaty Hide+ x3, : 6 轟竜の堅殻,5 轟竜の上鱗,1 竜玉,3 肉厚な上皮
Tigrex Greaves S : Tigrex Scale+ x6,Tigrex Claw+ x4,Tigrex Shell x4,Konchu Carapace x4, : 6 轟竜の上鱗,4 轟竜の尖爪,4 轟竜の甲殻,4 盾虫の堅殻
Tigrex Vambraces S : Tigrex Fang+ x3,Tigrex Scale+ x6,Monster Hardbone x2,G.Jaggi Hide x5, : 3 轟竜の鋭牙,6 轟竜の上鱗,2 堅竜骨,5 狗竜の皮
Tigrex Cap Z : B.Tigrex Hardfang x3,Tigrex Mantle x1,Tigrex Maw x2,Gravios Cortex x1, : 3 黒轟竜の重牙,1 轟竜の天鱗,2 轟竜のアギト,1 鎧竜の重殻
Tigrex Vest Z : B.Tigrex Hardclaw x5,B.Tigrex Cortex x4,B.Tigrex Hardfang x2,Allfire Stone x3, : 5 黒轟竜の剛爪,4 黒轟竜の重殻,2 黒轟竜の重牙,3 真紅蓮石
Tigrex Coat Z : B.Tigrex Cortex x4,B.Tigrex Shard x6,Lrg Wyvern Gem x1,Ioprey Piel x8, : 4 黒轟竜の重殻,6 黒轟竜の厚鱗,1 大竜玉,8 イーオスの厚皮
Tigrex Leggings Z : B.Tigrex Shard x5,B.Tigrex Hardclaw x5,B.Tigrex Cortex x3,Tetsucabra Cortex x2, : 5 黒轟竜の厚鱗,5 黒轟竜の剛爪,3 黒轟竜の重殻,2 鬼蛙の重殻
Tigrex Guards Z : B.Tigrex Hardfang x3,B.Tigrex Shard x5,Monster Slogbone x3,Avian Stoutbone x10, : 3 黒轟竜の重牙,5 黒轟竜の厚鱗,3 重竜骨,10 堅牢な鳥竜骨
Tigrex Cap X : Tigrex Shard x2,Tigrex Hardfang x2,Lrg Wyvern Gem x1,Meaty Piel x4, : 2 轟竜の厚鱗,2 轟竜の重牙,1 大竜玉,4 肉厚な厚皮
Tigrex Vest X : Tigrex Hardclaw x4,Tigrex Cortex x6,Tigrex Hardfang x2, : 4 轟竜の剛爪,6 轟竜の重殻,2 轟竜の重牙
Tigrex Coat X : Tigrex Cortex x6,Tigrex Shard x5,Tigrex Mantle x1,Meaty Piel x3, : 6 轟竜の重殻,5 轟竜の厚鱗,1 轟竜の天鱗,3 肉厚な厚皮
Tigrex Leggings X : Tigrex Shard x6,Tigrex Hardclaw x4,Tigrex Cortex x2,Konchu Cortex x4, : 6 轟竜の厚鱗,4 轟竜の剛爪,2 轟竜の重殻,4 盾虫の重殻
Tigrex Guards X : Tigrex Hardfang x3,Tigrex Shard x6,Monster Slogbone x2,Tough Bird Wyv Hide x5, : 3 轟竜の重牙,6 轟竜の厚鱗,2 重竜骨,5 強靭な鳥竜皮
Tigrex Cap U : B.Tigrex Fang+ x3,Tigrex Maw x1,Tigrex Scalp x2,Gravios Carapace x1, : 3 黒轟竜の鋭牙,1 轟竜のアギト,2 轟竜の頭殻,1 鎧竜の堅殻
Tigrex Vest U : B.Tigrex Claw+ x5,B.Tigrex Carapace x4,B.Tigrex Fang+ x2,Firecell Stone x3, : 5 黒轟竜の尖爪,4 黒轟竜の堅殻,2 黒轟竜の鋭牙,3 獄炎石
Tigrex Coat U : B.Tigrex Carapace x4,B.Tigrex Scale+ x6,Wyvern Gem x1,Ioprey Scale x8, : 4 黒轟竜の堅殻,6 黒轟竜の上鱗,1 竜玉,8 イーオスの鱗
Tigrex Leggings U : B.Tigrex Scale+ x5,B.Tigrex Claw+ x5,B.Tigrex Carapace x3,Tetsucabra Carapace x2, : 5 黒轟竜の上鱗,5 黒轟竜の尖爪,3 黒轟竜の堅殻,2 鬼蛙の堅殻
Tigrex Guards U : B.Tigrex Fang+ x3,B.Tigrex Scale+ x5,Monster Hardbone x3,Ioprey Scale+ x10, : 3 黒轟竜の鋭牙,5 黒轟竜の上鱗,3 堅竜骨,10 イーオスの上鱗
Tigrex Cap S : Tigrex Maw x1,Tigrex Fang+ x2,Tigrex Scale x5,Meaty Hide+ x4, : 1 轟竜のアギト,2 轟竜の鋭牙,5 轟竜の鱗,4 肉厚な上皮
Tigrex Vest S : Tigrex Claw+ x4,Tigrex Carapace x6,Tigrex Scalp x1, : 4 轟竜の尖爪,6 轟竜の堅殻,1 轟竜の頭殻
Tigrex Coat S : Tigrex Carapace x6,Tigrex Scale+ x5,Wyvern Gem x1,Meaty Hide+ x3, : 6 轟竜の堅殻,5 轟竜の上鱗,1 竜玉,3 肉厚な上皮
Tigrex Leggings S : Tigrex Scale+ x6,Tigrex Claw+ x4,Tigrex Shell x4,Konchu Carapace x4, : 6 轟竜の上鱗,4 轟竜の尖爪,4 轟竜の甲殻,4 盾虫の堅殻
Tigrex Guards S : Tigrex Fang+ x3,Tigrex Scale+ x6,Monster Hardbone x2,G.Jaggi Hide x5, : 3 轟竜の鋭牙,6 轟竜の上鱗,2 堅竜骨,5 狗竜の皮
Tigrex Helm : Tigrex Scalp x1,Tigrex Fang x4,Tigrex Scale x3,Sharqskin Scale x2, : 1 轟竜の頭殻,4 轟竜の牙,3 轟竜の鱗,2 鮫肌の鱗
Tigrex Mail : Tigrex Claw x5,Tigrex Shell x3,Tigrex Tail x1,Meaty Hide x6, : 5 轟竜の爪,3 轟竜の甲殻,1 轟竜の尻尾,6 肉厚な皮
Tigrex Tassets : Tigrex Shell x4,Tigrex Scale x4,Monster Bone+ x2,G.Jaggi Claw x3, : 4 轟竜の甲殻,4 轟竜の鱗,2 上竜骨,3 狗竜の爪
Tigrex Greaves : Tigrex Scale x4,Tigrex Claw x5,Tigrex Shell x3,G.Jaggi Hide x3, : 4 轟竜の鱗,5 轟竜の爪,3 轟竜の甲殻,3 狗竜の皮
Tigrex Vambraces : Tigrex Fang x4,Tigrex Scale x3,Tigrex Claw x4,G.Jaggi Hide x2, : 4 轟竜の牙,3 轟竜の鱗,4 轟竜の爪,2 狗竜の皮
Tigrex Cap : Tigrex Scalp x1,Tigrex Fang x4,Tigrex Scale x3,Sharqskin Scale x2, : 1 轟竜の頭殻,4 轟竜の牙,3 轟竜の鱗,2 鮫肌の鱗
Tigrex Vest : Tigrex Claw x5,Tigrex Shell x3,Tigrex Tail x1,Meaty Hide x6, : 5 轟竜の爪,3 轟竜の甲殻,1 轟竜の尻尾,6 肉厚な皮
Tigrex Coat : Tigrex Shell x4,Tigrex Scale x4,Monster Bone+ x2,G.Jaggi Claw x3, : 4 轟竜の甲殻,4 轟竜の鱗,2 上竜骨,3 狗竜の爪
Tigrex Leggings : Tigrex Scale x4,Tigrex Claw x5,Tigrex Shell x3,G.Jaggi Hide x3, : 4 轟竜の鱗,5 轟竜の爪,3 轟竜の甲殻,3 狗竜の皮
Tigrex Guards : Tigrex Fang x4,Tigrex Scale x3,Tigrex Claw x4,G.Jaggi Hide x2, : 4 轟竜の牙,3 轟竜の鱗,4 轟竜の爪,2 狗竜の皮
Ukanlos Mask X : Ukanlos Shoveljaw+ x3,Ukanlos Underscale+ x5,Ukanlos Cortex x6,Khezu Special Cut x1, : 3 崩竜の重削顎,5 崩竜の厚腹鱗,6 崩竜の重殻,1 特撰アルビノ
Ukanlos Aegis X : Ukanlos Strongfin x5,Ukanlos Shoveljaw+ x3,Ukanlos Cortex x5,Heart-stopping Beak x2, : 5 崩竜の剛ビレ,3 崩竜の重削顎,5 崩竜の重殻,2 身も凍るクチバシ
Ukanlos Cincture X : Ukanlos Cortex x6,Ukanlos Digger+ x3,Ukanlos Stone x1,Daora Fellwing x2, : 6 崩竜の重殻,3 崩竜の剛穿爪,1 崩天玉,2 鋼龍の剛翼
Ukanlos Hessian X : Ukanlos Digger+ x3,Ukanlos Strongfin x5,Ukanlos Underscale+ x4,Zamtrios Sawtooth+ x3, : 3 崩竜の剛穿爪,5 崩竜の剛ビレ,4 崩竜の厚腹鱗,3 化け鮫の重鋸歯
Ukanlos Claws X : Ukanlos Underscale+ x5,Ukanlos Digger+ x3,Ukanlos Flail x1,Lagombi Auricle x3, : 5 崩竜の厚腹鱗,3 崩竜の剛穿爪,1 崩竜の重尾,3 白兎獣の地獄耳
Ukanlos Mask : Ukanlos Carapace x3,Ukanlos Shoveljaw x2,Tigrex Maw x1, : 3 崩竜の堅殻,2 崩竜の削顎,1 轟竜のアギト
Ukanlos Aegis : Ukanlos Shoveljaw x3,Ukanlos Carapace x2,Pure Scale x6, : 3 崩竜の削顎,2 崩竜の堅殻,6 純白の龍鱗
Ukanlos Cincture : Ukanlos Shoveljaw x1,Ukanlos Carapace x2,Wyvern Gem x5, : 1 崩竜の削顎,2 崩竜の堅殻,5 竜玉
Ukanlos Hessian : Ukanlos Carapace x4,Ukanlos Shoveljaw x2,Daora Gem x1, : 4 崩竜の堅殻,2 崩竜の削顎,1 鋼龍の宝玉
Ukanlos Claws : Ukanlos Carapace x5,Ukanlos Gem x1,Defiled Scale x6, : 5 崩竜の堅殻,1 崩竜の宝玉,6 穢れた竜鱗
Ukanlos Fangs X : Ukanlos Shoveljaw+ x3,Ukanlos Underscale+ x5,Ukanlos Cortex x6,Khezu Special Cut x1, : 3 崩竜の重削顎,5 崩竜の厚腹鱗,6 崩竜の重殻,1 特撰アルビノ
Ukanlos Plate X : Ukanlos Strongfin x5,Ukanlos Shoveljaw+ x3,Ukanlos Cortex x5,Heart-stopping Beak x2, : 5 崩竜の剛ビレ,3 崩竜の重削顎,5 崩竜の重殻,2 身も凍るクチバシ
Ukanlos Sash X : Ukanlos Cortex x6,Ukanlos Digger+ x3,Ukanlos Stone x1,Daora Fellwing x2, : 6 崩竜の重殻,3 崩竜の剛穿爪,1 崩天玉,2 鋼龍の剛翼
Ukanlos Boots X : Ukanlos Digger+ x3,Ukanlos Strongfin x5,Ukanlos Underscale+ x4,Zamtrios Sawtooth+ x3, : 3 崩竜の剛穿爪,5 崩竜の剛ビレ,4 崩竜の厚腹鱗,3 化け鮫の重鋸歯
Ukanlos Gauntlets X : Ukanlos Underscale+ x5,Ukanlos Digger+ x3,Ukanlos Flail x1,Lagombi Auricle x3, : 5 崩竜の厚腹鱗,3 崩竜の剛穿爪,1 崩竜の重尾,3 白兎獣の地獄耳
Ukanlos Fangs : Ukanlos Carapace x3,Ukanlos Shoveljaw x2,Tigrex Maw x1, : 3 崩竜の堅殻,2 崩竜の削顎,1 轟竜のアギト
Ukanlos Plate : Ukanlos Shoveljaw x3,Ukanlos Carapace x2,Pure Scale x6, : 3 崩竜の削顎,2 崩竜の堅殻,6 純白の龍鱗
Ukanlos Sash : Ukanlos Shoveljaw x1,Ukanlos Carapace x2,Wyvern Gem x5, : 1 崩竜の削顎,2 崩竜の堅殻,5 竜玉
Ukanlos Boots : Ukanlos Carapace x4,Ukanlos Shoveljaw x2,Daora Gem x1, : 4 崩竜の堅殻,2 崩竜の削顎,1 鋼龍の宝玉
Ukanlos Gauntlets : Ukanlos Carapace x5,Ukanlos Gem x1,Defiled Scale x6, : 5 崩竜の堅殻,1 崩竜の宝玉,6 穢れた竜鱗
Umi Ocean Headdress : Argosy Ticket x1,Vicious Visage x1,Prized Pelt x3, : 1 交易船チケット,1 強面な大頭骨,3 極上の毛皮
Umi Ocean Jacket : Argosy Ticket x1,Zamtrios Piel x3,Purecrystal x2, : 1 交易船チケット,3 化け鮫の厚皮,2 ピュアクリスタル
Umi Ocean Hakama : Argosy Ticket x1,T.Zamtrios Piel x3,Fine Black Pearl x1, : 1 交易船チケット,3 虎鮫の厚皮,1 極上黒真珠
Umi Ocean Sleeves : Argosy Ticket x1,Najarala Piel x3,Vibrant Comb x1, : 1 交易船チケット,3 絞蛇竜の厚皮,1 極彩色のトサカ
Uniqlo Hood : Uniqlo Ticket x1,Tigrex Carapace x4,Frenzy Crystal x1,Wyvern Gem x1, : 1 ユニクロチケット,4 轟竜の堅殻,1 狂竜結晶,1 竜玉
Uniqlo Bomber : Uniqlo Ticket x2,Tigrex Maw x3,Frenzy Crystal x2,Frenzy Shard x2, : 2 ユニクロチケット,3 轟竜のアギト,2 狂竜結晶,2 狂竜結晶の欠片
Uniqlo Pouch : Uniqlo Ticket x1,B.Tigrex Carapace x2,B.Tigrex Scale+ x3,Frenzy Shard x2, : 1 ユニクロチケット,2 黒轟竜の堅殻,3 黒轟竜の上鱗,2 狂竜結晶の欠片
Uniqlo Slacks : Uniqlo Ticket x2,B.Tigrex Carapace x3,Tigrex Claw+ x2,Frenzy Shard x2, : 2 ユニクロチケット,3 黒轟竜の堅殻,2 轟竜の尖爪,2 狂竜結晶の欠片
Uniqlo Watch : Uniqlo Ticket x1,B.Tigrex Scale+ x2,Tigrex Claw+ x1,Wyvern Gem x1, : 1 ユニクロチケット,2 黒轟竜の上鱗,1 轟竜の尖爪,1 竜玉
Uniqlo Cap : Uniqlo Ticket x1,Tigrex Carapace x4,Frenzy Crystal x1,Wyvern Gem x1, : 1 ユニクロチケット,4 轟竜の堅殻,1 狂竜結晶,1 竜玉
Uniqlo Hoodie : Uniqlo Ticket x2,Tigrex Maw x3,Frenzy Crystal x2,Frenzy Shard x2, : 2 ユニクロチケット,3 轟竜のアギト,2 狂竜結晶,2 狂竜結晶の欠片
Uniqlo Pochette : Uniqlo Ticket x1,B.Tigrex Carapace x2,B.Tigrex Scale+ x3,Frenzy Shard x2, : 1 ユニクロチケット,2 黒轟竜の堅殻,3 黒轟竜の上鱗,2 狂竜結晶の欠片
Uniqlo Tights : Uniqlo Ticket x2,B.Tigrex Carapace x3,Tigrex Claw+ x2,Frenzy Shard x2, : 2 ユニクロチケット,3 黒轟竜の堅殻,2 轟竜の尖爪,2 狂竜結晶の欠片
Uniqlo Timepiece : Uniqlo Ticket x1,B.Tigrex Scale+ x2,Tigrex Claw+ x1,Wyvern Gem x1, : 1 ユニクロチケット,2 黒轟竜の上鱗,1 轟竜の尖爪,1 竜玉
Uragaan Helm : Uragaan Marrow x1,Uragaan Scute x3,Dragonite Ore x3, : 1 爆鎚竜の骨髄,3 爆鎚竜の耐熱殻,3 ドラグライト鉱石
Uragaan Mail : Uragaan Scute x1,Konchu Shell x2,Monster Bone+ x3, : 1 爆鎚竜の耐熱殻,2 盾虫の甲殻,3 上竜骨
Uragaan Faulds : Uragaan Scute x2,Konchu Shell x3,Monster Bone+ x2, : 2 爆鎚竜の耐熱殻,3 盾虫の甲殻,2 上竜骨
Uragaan Greaves : Uragaan Scute x2,Konchu Shell x4,Flame Sac x3, : 2 爆鎚竜の耐熱殻,4 盾虫の甲殻,3 火炎袋
Uragaan Vambraces : Uragaan Marrow x1,Uragaan Scute x1,Firestone x1, : 1 爆鎚竜の骨髄,1 爆鎚竜の耐熱殻,1 紅蓮石
Uragaan Cap : Uragaan Marrow x1,Uragaan Scute x3,Dragonite Ore x3, : 1 爆鎚竜の骨髄,3 爆鎚竜の耐熱殻,3 ドラグライト鉱石
Uragaan Vest : Uragaan Scute x1,Konchu Shell x2,Monster Bone+ x3, : 1 爆鎚竜の耐熱殻,2 盾虫の甲殻,3 上竜骨
Uragaan Coat : Uragaan Scute x2,Konchu Shell x3,Monster Bone+ x2, : 2 爆鎚竜の耐熱殻,3 盾虫の甲殻,2 上竜骨
Uragaan Leggings : Uragaan Scute x2,Konchu Shell x4,Flame Sac x3, : 2 爆鎚竜の耐熱殻,4 盾虫の甲殻,3 火炎袋
Uragaan Guards : Uragaan Marrow x1,Uragaan Scute x1,Firestone x1, : 1 爆鎚竜の骨髄,1 爆鎚竜の耐熱殻,1 紅蓮石
Vangis Helm X : Deviljho Blackpiel x4,Deviljho Scalp x2,Lrg ElderDragon Bone x3,Paddock Cream x1, : 4 恐暴竜の厚黒皮,2 恐暴竜の頭殻,3 太古龍骨,1 カワズの大殿油
Vangis Mail X : Deviljho Hardfang x5,Deviljho Ripper x4,Deviljho Blackpiel x5,Zinogre Jasper x1, : 5 恐暴竜の重牙,4 恐暴竜の剛鉤爪,5 恐暴竜の厚黒皮,1 雷狼竜の碧玉
Vangis Coil X : Deviljho Blackpiel x4,Deviljho Crook x1,Deviljho Shard x6,S.Queen Concentrate x1, : 4 恐暴竜の厚黒皮,1 恐暴竜の滅鱗,6 恐暴竜の厚黒鱗,1 濃縮重甲エキス
Vangis Greaves X : Deviljho Ripper x4,Deviljho Shard x6,Lrg ElderDragon Bone x3,Gore Magala Nyctgem x1, : 4 恐暴竜の剛鉤爪,6 恐暴竜の厚黒鱗,3 太古龍骨,1 黒蝕竜の闇玉
Vangis Vambraces X : Deviljho Shard x6,Deviljho Hardfang x5,Lrg ElderDragon Bone x3,Brach Gem x1, : 6 恐暴竜の厚黒鱗,5 恐暴竜の重牙,3 太古龍骨,1 砕竜の宝玉
Vangis Helm : Deviljho Scalp x2,Deviljho Hide x4,Deviljho Saliva x3,Paddock Oil+ x1, : 2 恐暴竜の頭殻,4 恐暴竜の黒皮,3 恐暴竜の唾液,1 カワズの殿油
Vangis Mail : Deviljho Tallfang x5,Deviljho Talon x4,Deviljho Hide x5,Zinogre Plate x1, : 5 恐暴竜の大牙,4 恐暴竜の鉤爪,5 恐暴竜の黒皮,1 雷狼竜の逆鱗
Vangis Coil : Deviljho Hide x4,Deviljho Gem x1,Deviljho Scale x6,S.Queen Extract x1, : 4 恐暴竜の黒皮,1 恐暴竜の宝玉,6 恐暴竜の黒鱗,1 重甲エキス
Vangis Greaves : Deviljho Talon x4,Deviljho Scale x6,Deviljho Saliva x3,Gore Magala Plate x1, : 4 恐暴竜の鉤爪,6 恐暴竜の黒鱗,3 恐暴竜の唾液,1 黒蝕竜の逆鱗
Vangis Vambraces : Deviljho Scale x6,Deviljho Tallfang x5,Deviljho Saliva x3,Brach Marrow x1, : 6 恐暴竜の黒鱗,5 恐暴竜の大牙,3 恐暴竜の唾液,1 砕竜の骨髄
Vangis Cap X : Deviljho Blackpiel x4,Deviljho Scalp x2,Lrg ElderDragon Bone x3,Paddock Cream x1, : 4 恐暴竜の厚黒皮,2 恐暴竜の頭殻,3 太古龍骨,1 カワズの大殿油
Vangis Vest X : Deviljho Hardfang x5,Deviljho Ripper x4,Deviljho Blackpiel x5,Zinogre Jasper x1, : 5 恐暴竜の重牙,4 恐暴竜の剛鉤爪,5 恐暴竜の厚黒皮,1 雷狼竜の碧玉
Vangis Coat X : Deviljho Blackpiel x4,Deviljho Crook x1,Deviljho Shard x6,S.Queen Concentrate x1, : 4 恐暴竜の厚黒皮,1 恐暴竜の滅鱗,6 恐暴竜の厚黒鱗,1 濃縮重甲エキス
Vangis Leggings X : Deviljho Ripper x4,Deviljho Shard x6,Lrg ElderDragon Bone x3,Gore Magala Nyctgem x1, : 4 恐暴竜の剛鉤爪,6 恐暴竜の厚黒鱗,3 太古龍骨,1 黒蝕竜の闇玉
Vangis Guards X : Deviljho Shard x6,Deviljho Hardfang x5,Lrg ElderDragon Bone x3,Brach Gem x1, : 6 恐暴竜の厚黒鱗,5 恐暴竜の重牙,3 太古龍骨,1 砕竜の宝玉
Vangis Cap : Deviljho Scalp x2,Deviljho Hide x4,Deviljho Saliva x3,Paddock Oil+ x1, : 2 恐暴竜の頭殻,4 恐暴竜の黒皮,3 恐暴竜の唾液,1 カワズの殿油
Vangis Vest : Deviljho Tallfang x5,Deviljho Talon x4,Deviljho Hide x5,Zinogre Plate x1, : 5 恐暴竜の大牙,4 恐暴竜の鉤爪,5 恐暴竜の黒皮,1 雷狼竜の逆鱗
Vangis Coat : Deviljho Hide x4,Deviljho Gem x1,Deviljho Scale x6,S.Queen Extract x1, : 4 恐暴竜の黒皮,1 恐暴竜の宝玉,6 恐暴竜の黒鱗,1 重甲エキス
Vangis Leggings : Deviljho Talon x4,Deviljho Scale x6,Deviljho Saliva x3,Gore Magala Plate x1, : 4 恐暴竜の鉤爪,6 恐暴竜の黒鱗,3 恐暴竜の唾液,1 黒蝕竜の逆鱗
